lsoa21cd,domain_supermarket_proximity,domain_supermarket_accessibility,domain_ecommerce_access,domain_socio_demographic,domain_nonsupermarket_proximity,domain_food_for_families,domain_fuel_poverty,country,country_denominator,combined,pp_dec_domain_supermarket_proximity,pp_dec_domain_supermarket_accessibility,pp_dec_domain_ecommerce_access,pp_dec_domain_socio_demographic,pp_dec_domain_nonsupermarket_proximity,pp_dec_domain_food_for_families,pp_dec_domain_fuel_poverty,pp_dec_combined
S01009067,1889,1542.0,6165.0,6512,3451,3978,3623.0,S,6976,4852,3,3.0,9.0,10,5,6,6.0,7
S01009068,2299,1980.0,3159.0,3499,3436,3988,3804.0,S,6976,1553,4,3.0,5.0,6,5,6,6.0,3
S01009069,3117,911.0,6165.0,5989,3675,4062,6177.0,S,6976,5571,5,2.0,9.0,9,6,6,9.0,8
S01009070,3495,1991.0,5286.0,5368,3881,3971,5737.0,S,6976,4639,6,3.0,8.0,8,6,6,9.0,7
S01009071,1318,1386.0,5101.0,3871,2550,4112,4841.0,S,6976,2404,2,2.0,8.0,6,4,6,7.0,4
S01009072,1581,1201.0,5286.0,5071,2602,4254,5214.0,S,6976,3419,3,2.0,8.0,8,4,7,8.0,5
S01009073,1259,623.0,582.0,3101,3386,4117,3955.0,S,6976,761,2,1.0,1.0,5,5,6,6.0,2
S01009074,1126,441.0,3159.0,2867,3736,3991,2873.0,S,6976,780,2,1.0,5.0,5,6,6,5.0,2
S01009075,1152,541.0,3159.0,3100,3186,3944,3766.0,S,6976,953,2,1.0,5.0,5,5,6,6.0,2
S01009076,1146,402.0,5286.0,5379,3865,3928,5010.0,S,6976,3489,2,1.0,8.0,8,6,6,8.0,6
S01009077,2183,1124.0,5286.0,3836,4875,3760,4607.0,S,6976,3027,4,2.0,8.0,6,7,6,7.0,5
S01009078,1930,1477.0,6165.0,6852,5047,3728,3623.0,S,6976,5861,3,3.0,9.0,10,8,6,6.0,9
S01009079,1890,1328.0,3159.0,1647,4756,3615,2415.0,S,6976,788,3,2.0,5.0,3,7,6,4.0,2
S01009080,2096,1200.0,3159.0,2580,4400,3568,3296.0,S,6976,1078,4,2.0,5.0,4,7,6,5.0,2
S01009081,2034,1170.0,3159.0,3822,4131,3415,5021.0,S,6976,2057,3,2.0,5.0,6,6,5,8.0,3
S01009082,1724,943.0,3159.0,2446,4255,3244,2999.0,S,6976,764,3,2.0,5.0,4,7,5,5.0,2
S01009083,1499,664.0,3159.0,3518,4185,3291,3051.0,S,6976,963,3,1.0,5.0,6,6,5,5.0,2
S01009084,2833,624.0,5923.0,5314,3438,3021,4675.0,S,6976,3587,5,1.0,9.0,8,5,5,7.0,6
S01009085,1463,499.0,6165.0,6751,3864,3578,6664.0,S,6976,6415,3,1.0,9.0,10,6,6,10.0,10
S01009086,1555,578.0,3159.0,3417,4157,3644,4500.0,S,6976,1529,3,1.0,5.0,5,6,6,7.0,3
S01009087,1450,604.0,3159.0,2419,3151,3682,3216.0,S,6976,634,3,1.0,5.0,4,5,6,5.0,1
S01009088,1764,1731.0,5923.0,5731,3832,3539,5885.0,S,6976,4832,3,3.0,9.0,9,6,6,9.0,7
S01009089,2503,2038.0,6165.0,6946,4044,3548,3623.0,S,6976,6045,4,3.0,9.0,10,6,6,6.0,9
S01009090,2977,1685.0,6165.0,6316,2976,3612,5368.0,S,6976,5183,5,3.0,9.0,10,5,6,8.0,8
S01009091,2489,1886.0,6165.0,6749,3558,3592,3623.0,S,6976,5355,4,3.0,9.0,10,6,6,6.0,8
S01009092,3965,3147.0,5101.0,3916,5403,3176,4472.0,S,6976,3788,6,5.0,8.0,6,8,5,7.0,6
S01009093,2523,3233.0,3159.0,2782,4790,3252,3008.0,S,6976,1524,4,5.0,5.0,4,7,5,5.0,3
S01009094,3052,1610.0,5923.0,6692,4295,2593,3623.0,S,6976,5070,5,3.0,9.0,10,7,4,6.0,8
S01009095,2909,3929.0,5286.0,3915,4328,2843,4704.0,S,6976,3333,5,6.0,8.0,6,7,5,7.0,5
S01009096,2567,3806.0,5286.0,4238,4693,2947,5151.0,S,6976,3813,4,6.0,8.0,7,7,5,8.0,6
S01009097,3135,3672.0,6165.0,6363,5312,3076,6688.0,S,6976,6518,5,6.0,9.0,10,8,5,10.0,10
S01009098,4137,1884.0,5923.0,6589,5168,2688,3623.0,S,6976,5339,6,3.0,9.0,10,8,4,6.0,8
S01009099,5539,4698.0,3159.0,2853,5284,3122,4924.0,S,6976,4045,8,7.0,5.0,5,8,5,8.0,6
S01009100,5710,4944.0,582.0,1754,5268,3016,3177.0,S,6976,2678,9,8.0,1.0,3,8,5,5.0,4
S01009101,5234,2962.0,3159.0,2295,5228,2902,2726.0,S,6976,2201,8,5.0,5.0,4,8,5,4.0,4
S01009102,5276,2413.0,3159.0,1418,4998,2916,2579.0,S,6976,1730,8,4.0,5.0,3,8,5,4.0,3
S01009103,3256,2227.0,5101.0,5582,4437,3383,3623.0,S,6976,3613,5,4.0,8.0,9,7,5,6.0,6
S01009104,4240,3618.0,3159.0,3451,5058,3356,4128.0,S,6976,2869,7,6.0,5.0,5,8,5,6.0,5
S01009105,5547,3847.0,5286.0,3646,5265,3164,4623.0,S,6976,4507,8,6.0,8.0,6,8,5,7.0,7
S01009106,5255,4297.0,5101.0,3507,5308,3246,3962.0,S,6976,4159,8,7.0,8.0,6,8,5,6.0,6
S01009107,4306,2397.0,5286.0,5094,5104,3094,5189.0,S,6976,4513,7,4.0,8.0,8,8,5,8.0,7
S01009108,2323,2334.0,5101.0,6213,4163,3509,6216.0,S,6976,5343,4,4.0,8.0,9,6,6,9.0,8
S01009109,2172,2152.0,5923.0,6810,3251,3680,6299.0,S,6976,6257,4,4.0,9.0,10,5,6,10.0,9
S01009110,3444,2684.0,5101.0,3769,4379,3558,5042.0,S,6976,3457,5,4.0,8.0,6,7,6,8.0,5
S01009111,3014,2756.0,5286.0,4948,3608,3634,5316.0,S,6976,3980,5,4.0,8.0,8,6,6,8.0,6
S01009112,3968,1898.0,5923.0,6393,4696,3489,3623.0,S,6976,5062,6,3.0,9.0,10,7,6,6.0,8
S01009113,3991,2728.0,5286.0,5807,4648,3361,5671.0,S,6976,5083,6,4.0,8.0,9,7,5,9.0,8
S01009114,2616,3765.0,5286.0,4560,4275,3535,4050.0,S,6976,3413,4,6.0,8.0,7,7,6,6.0,5
S01009115,3930,4340.0,5286.0,3830,4672,3276,3093.0,S,6976,3302,6,7.0,8.0,6,7,5,5.0,5
S01009116,2462,2885.0,5923.0,6704,4354,3494,6369.0,S,6976,6307,4,5.0,9.0,10,7,6,10.0,10
S01009117,2284,2732.0,5286.0,3498,3249,3685,3285.0,S,6976,2095,4,4.0,8.0,6,5,6,5.0,4
S01009118,2231,2336.0,6165.0,6529,3227,3698,6437.0,S,6976,6089,4,4.0,9.0,10,5,6,10.0,9
S01009119,2334,2936.0,3159.0,2733,4099,3609,2811.0,S,6976,1237,4,5.0,5.0,4,6,6,5.0,2
S01009120,2176,2921.0,3159.0,3072,3564,3701,3036.0,S,6976,1246,4,5.0,5.0,5,6,6,5.0,2
S01009121,4031,3705.0,3159.0,3396,4018,4181,3726.0,S,6976,2563,6,6.0,5.0,5,6,6,6.0,4
S01009122,1557,1403.0,5101.0,4860,1821,3961,2699.0,S,6976,1838,3,3.0,8.0,7,3,6,4.0,3
S01009123,997,907.0,6165.0,6056,2452,4204,5313.0,S,6976,4649,2,2.0,9.0,9,4,7,8.0,7
S01009124,996,1132.0,5286.0,4941,2664,4250,4830.0,S,6976,3007,2,2.0,8.0,8,4,7,7.0,5
S01009125,1056,1040.0,3159.0,3762,2444,4059,3670.0,S,6976,1069,2,2.0,5.0,6,4,6,6.0,2
S01009126,3696,3489.0,582.0,258,4733,3345,927.0,S,6976,533,6,6.0,1.0,1,7,5,2.0,1
S01009127,3494,2678.0,3159.0,743,4492,3431,1344.0,S,6976,776,6,4.0,5.0,2,7,5,2.0,2
S01009128,6097,5549.0,582.0,334,5199,3060,2179.0,S,6976,2713,9,8.0,1.0,1,8,5,4.0,4
S01009129,5176,3474.0,3159.0,1058,5004,3188,1659.0,S,6976,1710,8,5.0,5.0,2,8,5,3.0,3
S01009130,4927,3511.0,3159.0,2837,5212,3199,3515.0,S,6976,2675,8,6.0,5.0,5,8,5,6.0,4
S01009131,5180,4767.0,3159.0,2118,5632,3063,2565.0,S,6976,2923,8,7.0,5.0,4,9,5,4.0,5
S01009132,5878,4627.0,6165.0,4176,4637,3042,3623.0,S,6976,4956,9,7.0,9.0,6,7,5,6.0,8
S01009133,4933,3974.0,3159.0,1385,5775,3046,2183.0,S,6976,2338,8,6.0,5.0,2,9,5,4.0,4
S01009134,5720,5655.0,5101.0,3722,5553,2800,4047.0,S,6976,4975,9,9.0,8.0,6,8,5,6.0,8
S01009135,5796,3174.0,6165.0,4451,5412,2912,4376.0,S,6976,5109,9,5.0,9.0,7,8,5,7.0,8
S01009136,5285,3001.0,5286.0,5201,4701,2833,5862.0,S,6976,5155,8,5.0,8.0,8,7,5,9.0,8
S01009137,4286,1596.0,6678.0,6866,3374,2693,3623.0,S,6976,6087,7,3.0,10.0,10,5,4,6.0,9
S01009138,6914,4557.0,6165.0,4737,6424,2792,5066.0,S,6976,6652,10,7.0,9.0,7,10,5,8.0,10
S01009139,6735,4607.0,3159.0,1438,6454,3052,1806.0,S,6976,4771,10,7.0,5.0,3,10,5,3.0,7
S01009140,6968,4810.0,3159.0,1762,6466,2868,2527.0,S,6976,5696,10,7.0,5.0,3,10,5,4.0,9
S01009141,6694,3552.0,582.0,1009,6134,3008,2564.0,S,6976,3745,10,6.0,1.0,2,9,5,4.0,6
S01009142,6764,4562.0,582.0,1007,6375,3153,1351.0,S,6976,4221,10,7.0,1.0,2,10,5,2.0,7
S01009143,6301,3970.0,582.0,669,6155,3134,3050.0,S,6976,3287,10,6.0,1.0,1,9,5,5.0,5
S01009144,3448,3405.0,6165.0,6023,5056,3440,4502.0,S,6976,5296,5,5.0,9.0,9,8,5,7.0,8
S01009145,4684,5110.0,3159.0,2958,5744,3279,3892.0,S,6976,3713,7,8.0,5.0,5,9,5,6.0,6
S01009146,5632,2976.0,3159.0,2382,5800,3318,2502.0,S,6976,2886,9,5.0,5.0,4,9,5,4.0,5
S01009147,3955,3284.0,3159.0,1528,4714,3462,1839.0,S,6976,1287,6,5.0,5.0,3,7,5,3.0,2
S01009148,2602,2731.0,3159.0,2440,3490,3601,2731.0,S,6976,1008,4,4.0,5.0,4,6,6,4.0,2
S01009149,6608,3186.0,5286.0,3838,6299,3091,4708.0,S,6976,5729,10,5.0,8.0,6,10,5,7.0,9
S01009150,6497,3666.0,582.0,587,6158,3148,4249.0,S,6976,3928,10,6.0,1.0,1,9,5,7.0,6
S01009151,6720,3903.0,582.0,2631,6386,2805,5039.0,S,6976,5140,10,6.0,1.0,4,10,5,8.0,8
S01009152,6848,4152.0,582.0,1450,6367,2953,2771.0,S,6976,4663,10,6.0,1.0,3,10,5,4.0,7
S01009153,6938,5835.0,3055.0,2783,6470,2889,3163.0,S,6976,6028,10,9.0,5.0,4,10,5,5.0,9
S01009154,6671,3915.0,5286.0,4490,6406,2518,5841.0,S,6976,6313,10,6.0,8.0,7,10,4,9.0,10
S01009155,6283,4392.0,5923.0,4658,6280,2654,5832.0,S,6976,6273,10,7.0,9.0,7,10,4,9.0,9
S01009156,3163,3230.0,5923.0,5459,5547,2207,6256.0,S,6976,5570,5,5.0,9.0,8,8,4,9.0,8
S01009157,2512,2554.0,3159.0,2948,4697,1666,4456.0,S,6976,1491,4,4.0,5.0,5,7,3,7.0,3
S01009158,2681,2797.0,3159.0,2789,5399,1955,3310.0,S,6976,1477,4,5.0,5.0,4,8,3,5.0,3
S01009159,4952,1773.0,582.0,416,5344,966,1834.0,S,6976,513,8,3.0,1.0,1,8,2,3.0,1
S01009160,6395,2811.0,582.0,1684,5254,1261,2597.0,S,6976,2029,10,5.0,1.0,3,8,2,4.0,3
S01009161,4910,2402.0,582.0,714,5036,1555,1322.0,S,6976,520,8,4.0,1.0,2,8,3,2.0,1
S01009162,4634,2514.0,582.0,988,5263,1383,2554.0,S,6976,758,7,4.0,1.0,2,8,2,4.0,2
S01009163,4315,2480.0,3159.0,2543,4861,1869,3174.0,S,6976,1452,7,4.0,5.0,4,7,3,5.0,3
S01009164,3734,1159.0,3159.0,3192,4834,1257,2830.0,S,6976,1034,6,2.0,5.0,5,7,2,5.0,2
S01009165,4626,2142.0,3159.0,1502,4892,1439,2166.0,S,6976,930,7,4.0,5.0,3,8,3,4.0,2
S01009166,5027,1909.0,582.0,1150,5224,1095,2610.0,S,6976,768,8,3.0,1.0,2,8,2,4.0,2
S01009167,4780,1541.0,3159.0,2128,5319,868,2363.0,S,6976,1146,7,3.0,5.0,4,8,2,4.0,2
S01009168,3665,3045.0,5101.0,5730,5107,1781,5971.0,S,6976,5006,6,5.0,8.0,9,8,3,9.0,8
S01009169,3713,1989.0,582.0,1061,5214,1235,3218.0,S,6976,586,6,3.0,1.0,2,8,2,5.0,1
S01009170,3706,1485.0,3159.0,2644,5116,818,2537.0,S,6976,889,6,3.0,5.0,4,8,2,4.0,2
S01009171,2543,1101.0,3159.0,2567,4306,1203,2743.0,S,6976,503,4,2.0,5.0,4,7,2,4.0,1
S01009172,4714,3605.0,6165.0,5946,5972,2653,6074.0,S,6976,6225,7,6.0,9.0,9,9,4,9.0,9
S01009173,2227,1495.0,5923.0,5761,3391,2627,6708.0,S,6976,5578,4,3.0,9.0,9,5,4,10.0,8
S01009174,1967,1186.0,6165.0,6963,2543,2832,3623.0,S,6976,5765,3,2.0,9.0,10,4,5,6.0,9
S01009175,1871,869.0,6165.0,6816,1987,2538,3623.0,S,6976,4924,3,2.0,9.0,10,3,4,6.0,8
S01009176,1801,1213.0,5923.0,6294,2640,2368,3623.0,S,6976,3671,3,2.0,9.0,10,4,4,6.0,6
S01009177,2379,1460.0,3159.0,2110,3048,3466,1797.0,S,6976,452,4,3.0,5.0,4,5,5,3.0,1
S01009178,2592,1652.0,3159.0,1316,3483,3299,1879.0,S,6976,431,4,3.0,5.0,2,5,5,3.0,1
S01009179,3223,2066.0,3159.0,2741,3749,3155,1801.0,S,6976,820,5,3.0,5.0,4,6,5,3.0,2
S01009180,2594,2516.0,3159.0,2265,3725,3029,2162.0,S,6976,708,4,4.0,5.0,4,6,5,4.0,2
S01009181,2794,1560.0,3159.0,2694,3120,3639,3293.0,S,6976,992,5,3.0,5.0,4,5,6,5.0,2
S01009182,1733,1240.0,5286.0,4553,2784,3813,5191.0,S,6976,2999,3,2.0,8.0,7,4,6,8.0,5
S01009183,1599,1084.0,6165.0,6169,2677,3747,6470.0,S,6976,5630,3,2.0,9.0,9,4,6,10.0,9
S01009184,718,394.0,2081.0,2016,3226,4392,575.0,S,6976,226,2,1.0,3.0,3,5,7,1.0,1
S01009185,658,413.0,4150.0,2918,2988,4494,711.0,S,6976,591,1,1.0,6.0,5,5,7,2.0,1
S01009186,1768,865.0,5286.0,3761,2497,4096,1475.0,S,6976,1258,3,2.0,8.0,6,4,6,3.0,2
S01009187,1386,451.0,5923.0,6517,1846,4359,4912.0,S,6976,4806,2,1.0,9.0,10,3,7,8.0,7
S01009188,955,537.0,4150.0,3141,1880,4548,1059.0,S,6976,594,2,1.0,6.0,5,3,7,2.0,1
S01009189,1968,2126.0,3159.0,1997,1847,3226,513.0,S,6976,210,3,4.0,5.0,3,3,5,1.0,1
S01009190,4177,450.0,6165.0,6420,2368,4004,5814.0,S,6976,5645,6,1.0,9.0,10,4,6,9.0,9
S01009191,3777,346.0,6165.0,6934,2883,4246,3623.0,S,6976,6003,6,1.0,9.0,10,5,7,6.0,9
S01009192,4769,572.0,5286.0,5360,3204,4158,5356.0,S,6976,4432,7,1.0,8.0,8,5,6,8.0,7
S01009193,3762,625.0,6165.0,6691,2735,3851,6019.0,S,6976,6014,6,1.0,9.0,10,4,6,9.0,9
S01009194,3481,372.0,5923.0,6631,1649,4206,3623.0,S,6976,4825,5,1.0,9.0,10,3,7,6.0,7
S01009195,3470,535.0,6165.0,5465,3768,4336,5964.0,S,6976,5206,5,1.0,9.0,8,6,7,9.0,8
S01009196,3176,665.0,3159.0,3310,3531,4334,4711.0,S,6976,2043,5,1.0,5.0,5,6,7,7.0,3
S01009197,2899,455.0,6165.0,5931,3439,4362,6240.0,S,6976,5551,5,1.0,9.0,9,5,7,9.0,8
S01009198,2650,495.0,5286.0,4783,3637,4378,5911.0,S,6976,4198,4,1.0,8.0,7,6,7,9.0,7
S01009199,2092,594.0,5286.0,5169,3406,4397,5775.0,S,6976,4152,3,1.0,8.0,8,5,7,9.0,6
S01009200,1980,482.0,5923.0,5915,3075,4173,5714.0,S,6976,4772,3,1.0,9.0,9,5,6,9.0,7
S01009201,1912,640.0,5286.0,3606,3299,4324,3182.0,S,6976,1926,3,1.0,8.0,6,5,7,5.0,3
S01009202,1766,461.0,6165.0,6281,3303,4344,3623.0,S,6976,4469,3,1.0,9.0,10,5,7,6.0,7
S01009203,1743,805.0,582.0,1136,3100,4215,1910.0,S,6976,208,3,2.0,1.0,2,5,7,3.0,1
S01009204,1590,682.0,5286.0,3524,2990,4146,1851.0,S,6976,1309,3,1.0,8.0,6,5,6,3.0,2
S01009205,4111,1004.0,6165.0,6176,2481,4222,5711.0,S,6976,5446,6,2.0,9.0,9,4,7,9.0,8
S01009206,4138,581.0,6165.0,6462,2830,4266,6203.0,S,6976,5996,6,1.0,9.0,10,5,7,9.0,9
S01009207,3792,616.0,5101.0,5591,3253,4294,6137.0,S,6976,4899,6,1.0,8.0,9,5,7,9.0,8
S01009208,5563,1423.0,5101.0,4748,3105,4382,4952.0,S,6976,4330,8,3.0,8.0,7,5,7,8.0,7
S01009209,5191,1434.0,5101.0,5065,3372,4361,6135.0,S,6976,5110,8,3.0,8.0,8,5,7,9.0,8
S01009210,3519,1275.0,5923.0,5561,3166,4262,6481.0,S,6976,5563,6,2.0,9.0,8,5,7,10.0,8
S01009211,3611,1175.0,5286.0,3888,3603,4098,3316.0,S,6976,2533,6,2.0,8.0,6,6,6,5.0,4
S01009212,3953,1049.0,3159.0,2772,3443,4174,2977.0,S,6976,1343,6,2.0,5.0,4,5,6,5.0,2
S01009213,4715,1325.0,3159.0,2879,3117,4029,3044.0,S,6976,1569,7,2.0,5.0,5,5,6,5.0,3
S01009214,3566,742.0,5286.0,5114,4073,4295,5245.0,S,6976,4171,6,2.0,8.0,8,6,7,8.0,6
S01009215,2259,2122.0,3159.0,2539,3122,3766,3377.0,S,6976,1010,4,4.0,5.0,4,5,6,5.0,2
S01009216,3015,1913.0,3159.0,3177,3093,3824,2739.0,S,6976,1116,5,3.0,5.0,5,5,6,4.0,2
S01009217,3715,1024.0,3159.0,1343,3420,3967,2171.0,S,6976,738,6,2.0,5.0,2,5,6,4.0,2
S01009218,2459,1561.0,3159.0,4161,3103,3960,4646.0,S,6976,2050,4,3.0,5.0,6,5,6,7.0,3
S01009219,1901,1130.0,3159.0,2623,4546,4219,3213.0,S,6976,1276,3,2.0,5.0,4,7,7,5.0,2
S01009220,2059,1981.0,3159.0,2111,4242,4066,3138.0,S,6976,1172,3,3.0,5.0,4,7,6,5.0,2
S01009221,2203,2431.0,3159.0,2796,4560,4152,4320.0,S,6976,2016,4,4.0,5.0,5,7,6,7.0,3
S01009222,2054,1621.0,3159.0,2150,4641,4193,3212.0,S,6976,1284,3,3.0,5.0,4,7,7,5.0,2
S01009223,2343,2173.0,3159.0,3266,4726,4224,4412.0,S,6976,2303,4,4.0,5.0,5,7,7,7.0,4
S01009224,3077,2824.0,3159.0,2452,4591,4184,2995.0,S,6976,1727,5,5.0,5.0,4,7,6,5.0,3
S01009225,2423,2442.0,582.0,2573,4511,4108,4122.0,S,6976,1403,4,4.0,1.0,4,7,6,6.0,3
S01009226,3243,3084.0,582.0,1816,4722,4124,3232.0,S,6976,1282,5,5.0,1.0,3,7,6,5.0,2
S01009227,5064,3571.0,582.0,1821,5304,4297,4315.0,S,6976,2800,8,6.0,1.0,3,8,7,7.0,5
S01009228,5762,3910.0,582.0,924,5122,4305,1418.0,S,6976,2102,9,6.0,1.0,2,8,7,3.0,4
S01009229,6663,4509.0,3159.0,2908,4680,4316,2785.0,S,6976,4457,10,7.0,5.0,5,7,7,4.0,7
S01009230,5073,4125.0,5286.0,3711,4708,4369,3650.0,S,6976,4213,8,6.0,8.0,6,7,7,6.0,7
S01009231,3457,2933.0,5101.0,4708,3701,4272,5232.0,S,6976,4104,5,5.0,8.0,7,6,7,8.0,6
S01009232,2246,2034.0,582.0,717,4652,4373,2014.0,S,6976,565,4,3.0,1.0,2,7,7,3.0,1
S01009233,2585,2521.0,582.0,2681,4830,4374,3867.0,S,6976,1629,4,4.0,1.0,4,7,7,6.0,3
S01009234,2301,2104.0,582.0,912,4236,4337,1563.0,S,6976,437,4,4.0,1.0,2,7,7,3.0,1
S01009235,2534,2866.0,3159.0,1772,3641,4286,1772.0,S,6976,924,4,5.0,5.0,3,6,7,3.0,2
S01009236,3943,3956.0,4971.0,4715,4772,4326,5656.0,S,6976,4942,6,6.0,8.0,7,7,7,9.0,8
S01009237,4742,2631.0,5286.0,6013,5295,4387,6464.0,S,6976,6229,7,4.0,8.0,9,8,7,10.0,9
S01009238,2613,1026.0,3159.0,3341,4035,4330,3200.0,S,6976,1494,4,2.0,5.0,5,6,7,5.0,3
S01009239,2143,1515.0,3159.0,2200,4486,4276,1756.0,S,6976,947,4,3.0,5.0,4,7,7,3.0,2
S01009240,2622,2002.0,582.0,435,4972,4299,1167.0,S,6976,515,4,3.0,1.0,1,8,7,2.0,1
S01009241,2292,1424.0,582.0,900,4886,4302,1818.0,S,6976,535,4,3.0,1.0,2,8,7,3.0,1
S01009242,2465,1526.0,3159.0,3976,4085,4367,3719.0,S,6976,1987,4,3.0,5.0,6,6,7,6.0,3
S01009243,2173,1350.0,5101.0,4133,4549,2297,3601.0,S,6976,2018,4,2.0,8.0,6,7,4,6.0,3
S01009244,2810,876.0,5923.0,6416,3038,2920,6398.0,S,6976,5662,5,2.0,9.0,10,5,5,10.0,9
S01009245,1837,1431.0,5101.0,5492,3328,2647,5027.0,S,6976,3162,3,3.0,8.0,8,5,4,8.0,5
S01009246,3113,1882.0,3159.0,2950,4952,2025,4129.0,S,6976,1554,5,3.0,5.0,5,8,3,6.0,3
S01009247,2544,1400.0,3159.0,3682,4761,1962,3886.0,S,6976,1380,4,3.0,5.0,6,7,3,6.0,2
S01009248,2414,1184.0,5101.0,4196,4359,2051,3870.0,S,6976,2047,4,2.0,8.0,7,7,3,6.0,3
S01009249,4529,2552.0,3159.0,2131,5467,1458,1930.0,S,6976,1288,7,4.0,5.0,4,8,3,3.0,2
S01009250,3634,1784.0,3159.0,3821,4760,1680,3075.0,S,6976,1409,6,3.0,5.0,6,7,3,5.0,3
S01009251,2617,1164.0,5286.0,4048,3887,1894,2998.0,S,6976,1621,4,2.0,8.0,6,6,3,5.0,3
S01009252,2670,881.0,5696.0,6938,3452,1804,3623.0,S,6976,5389,4,2.0,9.0,10,5,3,6.0,8
S01009253,2384,2462.0,582.0,2274,4259,2244,3105.0,S,6976,499,4,4.0,1.0,4,7,4,5.0,1
S01009254,3126,2445.0,582.0,1849,5068,1977,2559.0,S,6976,596,5,4.0,1.0,3,8,3,4.0,1
S01009255,6949,4961.0,3159.0,1928,5204,871,2262.0,S,6976,4584,10,8.0,5.0,3,8,2,4.0,7
S01009256,5824,2140.0,4971.0,4676,5468,1064,5575.0,S,6976,4733,9,4.0,8.0,7,8,2,8.0,7
S01009257,5612,3824.0,3159.0,3848,5425,1255,3780.0,S,6976,3181,9,6.0,5.0,6,8,2,6.0,5
S01009258,1410,929.0,4744.0,5798,1766,3146,5559.0,S,6976,3341,3,2.0,7.0,9,3,5,8.0,5
S01009259,4911,1385.0,5286.0,5205,4737,1269,5709.0,S,6976,4409,8,2.0,8.0,8,7,2,9.0,7
S01009260,3096,2575.0,4579.0,3928,2910,1790,3451.0,S,6976,1485,5,4.0,7.0,6,5,3,5.0,3
S01009261,5179,2929.0,205.0,1309,4409,1110,1697.0,S,6976,545,8,5.0,1.0,2,7,2,3.0,1
S01009262,3423,1476.0,205.0,1505,3028,1603,1913.0,S,6976,91,5,3.0,1.0,3,5,3,3.0,1
S01009263,2453,1376.0,5696.0,6043,2701,1920,6563.0,S,6976,5194,4,2.0,9.0,9,4,3,10.0,8
S01009264,964,547.0,5923.0,5873,2117,3672,3386.0,S,6976,3082,2,1.0,9.0,9,4,6,5.0,5
S01009265,950,569.0,3159.0,2817,3086,3705,3612.0,S,6976,730,2,1.0,5.0,5,5,6,6.0,2
S01009266,993,529.0,3159.0,3833,3076,3769,3148.0,S,6976,885,2,1.0,5.0,6,5,6,5.0,2
S01009267,1012,590.0,5101.0,4069,3024,3748,3796.0,S,6976,1765,2,1.0,8.0,6,5,6,6.0,3
S01009268,708,280.0,2081.0,3827,1521,3819,3320.0,S,6976,506,2,1.0,3.0,6,3,6,5.0,1
S01009269,710,563.0,3159.0,1525,2006,3796,2344.0,S,6976,234,2,1.0,5.0,3,3,6,4.0,1
S01009270,707,525.0,582.0,1439,2022,3806,2333.0,S,6976,72,2,1.0,1.0,3,3,6,4.0,1
S01009271,725,373.0,4744.0,6385,2013,3773,5938.0,S,6976,4461,2,1.0,7.0,10,3,6,9.0,7
S01009272,728,546.0,3159.0,2586,2014,3762,2235.0,S,6976,320,2,1.0,5.0,4,3,6,4.0,1
S01009273,469,335.0,4744.0,6199,1538,4252,3386.0,S,6976,2826,1,1.0,7.0,9,3,7,5.0,5
S01009274,489,435.0,5101.0,5118,1537,4226,4746.0,S,6976,2553,1,1.0,8.0,8,3,7,7.0,4
S01009275,608,318.0,5923.0,4019,1332,4103,3574.0,S,6976,1891,1,1.0,9.0,6,2,6,6.0,3
S01009276,1043,759.0,5101.0,4975,959,3438,4662.0,S,6976,2144,2,2.0,8.0,8,2,5,7.0,4
S01009277,1351,685.0,5923.0,6675,1258,3107,3386.0,S,6976,4180,2,1.0,9.0,10,2,5,5.0,6
S01009278,1063,618.0,6165.0,5618,1292,3158,4982.0,S,6976,3491,2,1.0,9.0,9,2,5,8.0,6
S01009279,1017,507.0,4150.0,4758,1835,3250,3538.0,S,6976,1220,2,1.0,6.0,7,3,5,6.0,2
S01009280,1048,466.0,205.0,1236,2090,3203,1676.0,S,6976,17,2,1.0,1.0,2,3,5,3.0,1
S01009281,1085,415.0,205.0,2066,1793,3172,2505.0,S,6976,52,2,1.0,1.0,3,3,5,4.0,1
S01009282,1112,354.0,4744.0,4039,1641,3127,3874.0,S,6976,1156,2,1.0,7.0,6,3,5,6.0,2
S01009283,1072,600.0,6165.0,4644,1515,3092,2354.0,S,6976,1786,2,1.0,9.0,7,3,5,4.0,3
S01009284,1166,1281.0,6165.0,5835,1996,2990,6610.0,S,6976,5327,2,2.0,9.0,9,3,5,10.0,8
S01009285,1134,806.0,5286.0,5969,2000,3124,5095.0,S,6976,3410,2,2.0,8.0,9,3,5,8.0,5
S01009286,1060,1098.0,5101.0,5315,2325,3284,5732.0,S,6976,3358,2,2.0,8.0,8,4,5,9.0,5
S01009287,1248,1305.0,5923.0,5372,1969,2620,6080.0,S,6976,4073,2,2.0,9.0,8,3,4,9.0,6
S01009288,2743,827.0,5923.0,5425,2165,2393,6308.0,S,6976,4530,4,2.0,9.0,8,4,4,10.0,7
S01009289,1728,2187.0,5923.0,5552,2263,2134,5285.0,S,6976,3674,3,4.0,9.0,8,4,4,8.0,6
S01009290,1563,1649.0,5923.0,6397,2423,2334,3386.0,S,6976,3754,3,3.0,9.0,10,4,4,5.0,6
